0,1,2,3,4,5
1.7049611925574543e-14,0.018993763046664232,0.0,0.7625034424483966,0.008062164205397106,0.21044063029952456
0.246919438259489,0.7453921287419594,0.0,9.897827077980654e-11,0.007416113361096369,0.0002723195384769379
0.0064240714414210585,2.2189456056511695e-05,0.9935535839415743,2.117551019745725e-10,1.5324867047515125e-07,1.7005225141848526e-09
1.0825982869836482e-08,2.188775436792105e-06,0.0,4.149100690412831e-15,0.9999977997393031,6.592734599744228e-10
0.0005359530833449058,9.312263017196113e-05,0.9992776467200734,3.6900287622324964e-14,9.327756609551055e-05,2.775283672835321e-13
0.0365348788492643,2.161198824521767e-06,0.0,4.499862124742696e-17,0.9634629599125267,3.938405527949074e-11
0.7666284210623107,0.00017126573800934242,0.0,4.875192024678892e-11,0.2332002905030082,2.2647919956073983e-08
1.0730894627054261e-16,3.02530838652918e-05,0.0,0.00014172791596804807,0.0072527865843360455,0.9925752324158302
0.12732723338020094,0.0413112391285946,0.0,0.005112493309979264,0.815917005764218,0.010332028417006929
9.859580644138509e-06,4.03116682267345e-10,0.0,2.071373823532318e-06,0.9999211637845146,6.690485790123744e-05
0.0009970792735290227,0.40497897959720075,0.0,0.5821923825789362,0.0003051545021071427,0.011526404048226593
0.0008331658988385046,0.06274006986773419,0.0,9.087143787411162e-05,0.9358757990951633,0.0004600937003897844
0.0007889957258674878,0.0016567224838482683,0.0,3.853127472962276e-05,0.9974920937909405,2.3656724614143172e-05
0.2495374498573526,0.0019698236969221215,0.0,2.647056118610252e-07,0.7484843214075039,8.140332609478288e-06
6.653209350139664e-05,0.06805695729216957,0.0,5.4420025812865846e-05,0.03642571318548002,0.8953963774030358
4.932628702832225e-05,2.6615306450719386e-05,0.9998837107142203,7.959658000618335e-10,4.034689279465894e-05,3.5399521801573178e-12
0.01165585671137841,0.054472802584995116,0.0,2.7008929520383924e-08,0.9338657118245526,5.601870144484029e-06
1.864953607626031e-05,0.8685612440717423,0.0,1.957354434948913e-05,0.11523291036761264,0.016167622480219242
6.530884842697809e-12,1.8938118816219357e-21,0.9991428294590912,0.0007587799400342858,9.838901744770602e-05,1.5768962561438528e-09
0.018500381694650844,0.9564904967085442,0.0,2.4261261503822387e-09,0.024880357732378677,0.0001287614382996964
0.8005026553246417,0.0008374280456092822,0.0,7.846424840108534e-11,3.599768863796758e-05,0.1986239188626464
0.003668554853499812,0.005410910467499068,0.0,6.764435431345549e-05,0.16851594476283954,0.8223369455618482
4.80108521836106e-22,0.0002332572846851916,0.0,0.9996049047579304,5.658981304519352e-08,0.000161781367571777
5.4847905316350815e-05,0.0009664185982496013,0.9989057893914676,2.7974059476653047e-14,7.138863081182099e-05,1.5554741268764296e-06
6.207644196965758e-06,4.19006349664358e-07,0.9999892742390942,9.535058579176493e-24,4.099110359050302e-06,1.7468306543428671e-16
0.0017067164379321186,0.8193733293497799,0.0,0.10544070242143297,0.07319470233630415,0.0002845494545510481
0.964352994032371,0.02533188296576325,0.0,2.372902587158731e-05,0.01029139017983865,3.796155451832322e-09
5.023570093461863e-16,0.06876092418285386,0.0,0.0015714195885643486,0.12228450005491677,0.8073831561736637
0.9658848962829528,0.031979734327684764,0.0,1.2641018219539714e-07,0.0021344121827943834,8.30796385543903e-07
0.016656331300485633,0.9685481539894446,0.0,1.5773487571139025e-09,0.012446427118969058,0.002349086013751557
4.973507540291281e-05,5.2394101659558945e-09,0.9999481580167725,1.583413109220062e-17,2.101668414255944e-06,4.171236146109668e-17
2.785174431484167e-07,0.0001306785412181718,0.9998387702922434,1.9061157227334883e-08,3.0253586547720865e-05,1.390251339893353e-12
1.9363416017514312e-08,0.8292154455924806,0.0,6.742541796033611e-07,0.1707824674999191,1.3932900050443148e-06
0.9209243704537471,0.07853154606494281,0.0,0.0005059328195660569,3.815045071474134e-05,2.1102907990126677e-10
0.015291528514585538,0.038859434640554504,0.0,9.708342540710873e-06,0.9453226933472892,0.0005166351550296668
0.0008759797094932653,0.017059064476561542,0.0,0.9450863642029929,0.029599178098419054,0.007379413512532628
